countyid	pmccain	medinc	pcollege	punemp	passist	pblack	phisp	ginicnty	logodds
1359	.6	40675	.089981	.0801069	.0246285	.0235083	.0216725	.4473	.4054652
1360	.542	42276	.057971	.0860927	.0316061	.0665912	.0190184	.4126	.1683968
1361	.524	66487	.167382	.0595411	.0161408	.0552542	.0486404	.4175	.0960738
1362	.654	38423	.0672008	.0961246	.0274359	.003037	.019611	.4226	.6366685
1363	.637	46919	.060331	.113113	.0200535	.1114062	.0886136	.373	.5623669
1364	.588	47286	.0803422	.0346403	.0151587	.0041302	.0100305	.3733	.3557036
1365	.608	36484	.0574121	.0731862	.0339806	.0634596	.0167681	.4089	.438913
1366	.506	54670	.0593408	.0708771	.0245548	.0127007	.0181378	.43	.0240011
1367	.542	33382	.0274116	.1271758	.0234594	.0095866	.0116836	.3993	.1683968
1368	.635	30198	.0457386	.140455	.0453564	.0007102	.0107955	.3866	.5537276
1369	.543	71458	.1507428	.0604454	.0121362	.0421715	.0271267	.3721	.1724259
1370	.598	32553	.0569348	.0742438	.0156286	.0069758	.0008207	.4053	.3971386
1371	.423	48110	.0492326	.0650222	.0134461	.0134221	.0083613	.407	-.31047
1372	.516	37630	.0632382	.1072709	.0254904	.0435534	.0128144	.4285	.0640218
1373	.396	58630	.1592845	.078199	.0157537	.2291812	.0243392	.4806	-.42216
1374	.504	39727	.0728708	.0637507	.0188172	.0563897	.0804642	.4029	.0160004
1375	.574	32862	.0503876	.0876017	.0180041	.0113999	.003876	.4077	.2981901
1376	.595	36863	.0900435	.0426186	.0594059	.002691	.0126268	.4544	.3846745
1377	.639	39113	.0611439	.0771829	.0297968	.1121524	.0180809	.4475	.5710265
1378	.541	31748	.0532748	.1127491	.0368828	.0049834	.0161367	.41	.1643691
1379	.653	35124	.0574425	.0462447	.0203543	.0151823	.0048521	.3973	.6322523
1380	.692	34839	.0489464	.0973083	.0285247	.01267	.0120365	.4761	.809486
1381	.68	41069	.075014	.105858	.0178236	.0010574	.0168564	.4136	.7537718
1382	.678	40120	.0975884	.0866868	.0200244	.0028441	.046987	.4637	.7445956
1383	.665	33128	.0568812	.0679265	.0308577	.0334071	.0164125	.4519	.6856566
1384	.601	37312	.0533422	.0654567	.0301094	.0077771	.0156496	.414	.4096336
1385	.557	50182	.067842	.0974779	.0233581	.0180663	.0287815	.437	.2289954
1386	.489	35148	.0305956	.1433625	.0387512	.0197455	.010132	.4371	-.0440071
1387	.615	29331	.0367341	.0996277	.034232	.0017103	.0033462	.4581	.468379
1388	.638	41764	.0562911	.0747859	.0369707	.0116579	.0170428	.3998	.5666941
1389	.679	29212	.0476444	.1102692	.0470182	.0061821	.0124174	.4439	.7491801
1390	.155	34402	.1050172	.137814	.0354635	.4910873	.0337598	.489	-1.695912
1391	.632	41226	.1399128	.0381338	.0094905	.0023991	.0343511	.4213	.5408066
1392	.312	37277	.0488416	.1891711	.0980224	.0000783	.0409361	.4318	-.7907856
1393	.668	44570	.0813292	.0490609	.0107198	.0159721	.003121	.3711	.6991531
1394	.541	46194	.1623403	.0439861	.0173505	.0021965	.0180711	.4157	.1643691
1395	.476	44074	.1061151	.0604681	.0209453	.011689	.0343008	.4241	-.0960738
1396	.571	40825	.1191217	.0431101	.0549146	.0017289	.0160788	.4194	.2859322
1397	.559	41373	.1029171	.0453809	.0199141	.0049049	.0199639	.4233	.2371047
1398	.647	37578	.1069146	.0426229	.0174782	0	.0023242	.4296	.6058783
1399	.594	51761	.0985381	.0308936	.0370766	.0017855	.0190827	.3957	.3805261
1400	.296	34095	.0964063	.1010904	.0292007	.0110824	.0256079	.4342	-.8664189
1401	.659	37601	.1056791	.0473862	.0161852	.0008684	.0143279	.447	.658841
1402	.584	45588	.1325443	.0707084	.0128893	.0021148	.0233732	.4407	.3392157
1403	.468	51391	.1851008	.0576916	.010622	.0041393	.027842	.4329	-.1281752
1404	.292	40109	.079901	.154166	.1019019	.000075	.018606	.4397	-.8856903
1405	.59	38179	.1679214	.0460081	0	0	.013748	.4472	.3639653
1406	.421	46724	.0884912	.0528864	.0436645	.0039771	.0239871	.4178	-.3186696
1407	.558	59284	.1512277	.0504804	.0081913	.003989	.0187927	.3941	.2330492
1408	.648	40046	.1703057	.0367568	.0065862	0	.0082484	.4356	.6102595
1409	.466	38268	.1087397	.1169728	.0212199	.0016767	.0356993	.4208	-.1362102
1410	.453	53053	.1619407	.0585246	.0193981	.0039299	.0252568	.3926	-.1885566
1411	.618	32012	.0905793	.1149248	.0120027	.0014305	.0224277	.4368	.4810677
1412	.618	45242	.1846094	.0711718	.0236928	.0011759	.0207735	.5143	.4810677
1413	.35	43895	.1566434	.0754901	.0236284	.0042884	.0266898	.4717	-.6190392
1414	.686	38669	.054225	.0431862	.0302572	.0022594	.0232716	.4187	.7814846
1415	.492	41232	.1600229	.0625	.0127691	0	.0198039	.4309	-.0320027
1416	.67	38958	.0891886	.0476654	.0091954	0	.018926	.4431	.7081851
1417	.598	41347	.1177136	.044195	.0211416	.0046689	.0181098	.3979	.3971386
1418	.588	43512	.1263464	.072714	.0223679	.00301	.0297022	.4549	.3557036
1419	.705	57413	.0852208	.049483	.0075925	.0023787	.0294756	.432	.8712224
1420	.464	44449	.0709783	.1007404	.0405983	.0075	.0325	.4071	-.1442497
1421	.607	30368	.0950004	.1051899	.0098464	.0021014	.0189125	.4117	.4347191
1422	.283	40030	.1048404	.0521211	.0262332	.0025011	.0364278	.4167	-.929629
1423	.641	56652	.111899	.040912	.0157166	.0025482	.0221582	.3963	.579707
1424	.573	40811	.1379649	.024035	.0166251	.0003277	.01573	.4472	.2941018
1425	.621	44688	.0929289	.0254167	.0088496	.0025116	.0229907	.413	.4937948
1426	.516	50185	.1428249	.0468304	.0257538	.0055422	.046623	.4357	.0640218
1427	.842	39688	.1042735	.0099338	0	0	0	.3165	1.673185
1428	.72	41691	.0589623	.0324544	.0096883	.0001814	.0143324	.4475	.9444618
1429	.679	49851	.1298809	.0427948	.0140138	.0079185	.0714628	.419	.7491801
1430	.563	45813	.1009999	.0421843	.0168443	.0079699	.0175337	.4317	.2533465
1431	.666	48804	.0783493	.0262737	.0238986	.0080144	.0229665	.4105	.6901487
1432	.587	63608	.110107	.0537915	.013896	.0031312	.0235434	.3718	.3515773
1433	.698	42857	.080439	.0269214	.0164076	.0010182	.0123317	.4542	.8377922
1434	.801	40465	.0995682	.0352726	.0088339	.000254	.1008382	.4422	1.392556
1435	.718	45590	.0779479	.0458987	.0334873	.0061256	.0653905	.3981	.9345624
1436	.668	46847	.0921253	.0219826	.0144928	.0003263	.0777681	.4188	.6991531
1437	.771	43657	.0954205	.0407842	.0242024	.0027367	.0187922	.3905	1.213966
1438	.515	43294	.0438419	.0490573	.0230105	.02793	.3407845	.4008	.060018
1439	.629	36396	.1523965	.0561605	.0147181	.0199346	.0327887	.4221	.5279292
1440	.639	44840	.07505	.0493827	.019344	.0016678	.0972315	.3859	.5710265
1441	.55	44744	.0827263	.0656643	.0233821	.0038471	.0926578	.4123	.2006707
1442	.469	52929	.1507429	.0668847	.0278039	.1112071	.1082544	.4665	-.1241592
1443	.649	44031	.0924768	.0217879	.0181675	.0032122	.0270499	.3931	.6146464
1444	.61	47469	.0719159	.0535027	.0154266	.0195331	.2212891	.4196	.4473123
1445	.706	54980	.1184455	.0346683	.0279741	.001642	.0188287	.3745	.8760353
1446	.616	46358	.0709749	.0502959	.0155244	.0052398	.0173071	.3817	.4726044
1447	.569	42979	.0610316	.0545368	.0123724	.0006563	.0231001	.4198	.2777724
1448	.668	38965	.0849891	.0340757	.0219092	.0066613	.0165384	.425	.6991531
1449	.466	51059	.147513	.0586205	.0195122	.0335347	.0566746	.4375	-.1362102
1450	.665	49521	.090113	.0562358	.0259139	.0069891	.0697257	.4389	.6856566
1451	.687	45077	.095095	.0403691	.0170207	.0114102	.1240395	.434	.786131
1452	.674	32444	.068312	.0422666	.0286561	.0096959	.0083737	.4373	.7263328
1453	.569	50000	.1060885	.0448043	.0193569	.0016507	.0519967	.4057	.2777724
1454	.739	51205	.0766479	.0372393	.0214944	.0012385	.013348	.3486	1.040778
1455	.698	51273	.0784032	.0470218	.011676	.0005944	.1281482	.3796	.8377922
1456	.571	69018	.1497684	.0491937	.0131581	.0395127	.0704928	.3631	.2859322
1457	.606	58348	.1086503	.0299412	.0109849	.0030531	.0199176	.4014	.4305291
1458	.659	40939	.094149	.0602391	.0180096	.004329	.2052329	.4249	.658841
1459	.617	59088	.1118457	.034395	.011785	.0081135	.0164673	.4228	.476834
1460	.849	51375	.0949796	.0072993	0	.0013569	0	.3823	1.726779
1461	.738	48655	.1101855	.0154773	.0392712	.0084758	.0381773	.4384	1.035599
1462	.644	52589	.0719965	.0960848	.0261046	.0167041	.1186155	.3841	.592768
1463	.395	55961	.0970879	.1046991	.0265931	.0997566	.2872922	.4373	-.4263426
1464	.565	60383	.1198946	.104513	.0154368	.0028901	.1061244	.4785	.2614797
1465	.685	69459	.0672866	.0484865	.0092786	.0077289	.2267411	.3714	.7768462
1466	.69	29438	.0958751	.0684932	0	.0078038	.1426979	.5601	.8001193
1467	.633	54943	.0702812	.1023053	.0224664	.0016616	.2361992	.4161	.5451086
1468	.711	42662	.0556307	.0860271	.0253444	.0272359	.0693452	.4002	.9002458
1469	.576	46598	.060092	.1667492	.0216078	.0073936	.1478907	.3864	.3063741
1470	.49	31108	.0487395	.0913313	.0448167	.0273109	.0804622	.458	-.0400053
1471	.545	39740	.0551167	.1559121	.0360802	.0212249	.1342731	.4522	.1804884
1472	.516	59386	.0914984	.1825576	.0216524	.0034904	.035652	.34	.0640218
1473	.426	55813	.1134963	.0928648	.0235318	.0239389	.2193129	.4637	-.2981901
1474	.635	49812	.0656617	.0842993	.0173913	.0184136	.126467	.3976	.5537276
1475	.482	54235	.0825057	.1565785	.0287942	.020026	.2074289	.4375	-.0720312
1476	.488	56921	.1390486	.0565916	.0301075	.0042881	.0129143	.4146	-.0480092
1477	.461	50555	.1432127	.0575237	.0169228	.0011084	.0106657	.4421	-.1563175
1478	.355	55241	.1277086	.087979	.0318503	.0050452	.0147087	.4184	-.5971326
1479	.401	41087	.0814471	.0756173	.0570659	.0055382	.0122201	.4241	-.4013002
1480	.355	53000	.1355642	.048344	.0162908	.0086813	.0185239	.4458	-.5971326
1481	.475	70591	.1510258	.0663139	.0286373	.018991	.0515812	.4167	-.1000835
1482	.425	65722	.1420445	.0584198	.0285213	.0097013	.016221	.4125	-.3022808
1483	.488	77470	.1640692	.0594784	.0150819	.0064134	.0210291	.4104	-.0480092
1484	.392	59082	.1215377	.0638551	.0358529	.0077162	.0181834	.435	-.4389131
1485	.403	51678	.1148472	.0556787	.035911	.0033671	.0117275	.4112	-.3929806
1486	.418	55222	.1068315	.1070888	.0329922	.1507414	.1639944	.4468	-.330989
1487	.447	83443	.1978273	.0637239	.0130992	.0513517	.1558336	.4738	-.2127994
1488	.401	77798	.1494884	.0803803	.0178788	.1583883	.062431	.4099	-.4013002
1489	.312	61824	.1190307	.1038142	.0347962	.1818366	.1383596	.4455	-.7907856
1490	.535	55315	.1298617	.0901829	.0256095	.047458	.0587673	.4479	.1402294
1491	.384	52004	.0649025	.1268045	.0491075	.1883094	.2618898	.432	-.4726044
1492	.234	55876	.1271307	.113464	.0458579	.3957844	.1986854	.526	-1.185861
1493	.431	74830	.1244304	.0951024	.0282285	.0948383	.0458653	.3973	-.2777724
1494	.262	57660	.1570662	.0978438	.0276644	.1153844	.4202097	.4857	-1.035599
1495	.558	103879	.1948736	.0686421	.0084712	.0261073	.0509446	.4315	.2330492
1496	.313	73883	.1351617	.089609	.0313623	.1954571	.1458976	.4737	-.7861311
1497	.384	78622	.1574029	.0788787	.015019	.0882595	.1801482	.4141	-.4726044
1498	.512	83842	.16933	.0766567	.0142073	.0705241	.0933457	.4663	.0480093
1499	.535	98148	.203958	.0641229	.012106	.0299161	.1115372	.4483	.1402294
1500	.584	60712	.1149564	.0918746	.019936	.0286619	.0797377	.4279	.3392157
1501	.387	56299	.1125903	.091115	.0303366	.1137871	.3639272	.4653	-.4599403
1502	.47	57174	.0858845	.1097469	.0345545	.1380183	.0650915	.4233	-.1201443
1503	.463	98842	.193138	.0635796	.0122958	.083547	.1264846	.4491	-.148271
1504	.594	84860	.1434063	.0835487	.0138424	.0176751	.0631664	.3917	.3805261
1505	.354	68688	.1293292	.0964299	.023236	.2057053	.2670828	.4829	-.6015026
1506	.56	72615	.1343484	.0753036	.0231738	.035349	.0683274	.4036	.2411621
1507	.387	48231	.1152881	.0725999	.0209617	.0246389	.4730218	.4592	-.4599403
1508	.662	37857	.114185	.0789653	.056551	0	.1727692	.4125	.6722196
1509	.617	37293	.0631265	.0585612	.033235	.0073442	.5120325	.4317	.476834
1510	.344	36020	.0349612	.1876761	.0388205	.002709	.3632669	.4262	-.6455191
1511	.439	38012	.0861793	.076293	.0332122	.0019619	.4648307	.4415	-.2452215
1512	.665	40397	.0743683	.0589147	.0356612	.0589847	.3887636	.441	.6856566
1513	.405	37223	.0932663	.1070081	.0221174	.0145013	.6548384	.4653	-.3846743
1514	.622	47725	.0614902	.073773	.0245436	.0108402	.434527	.4785	.4980458
1515	.393	36925	.0964493	.0838351	.0397024	.0018865	.4795176	.4339	-.4347191
1516	.48	35532	.0589542	.1277848	.0339297	.0284676	.5653139	.4493	-.0800427
1517	.716	46781	.0533208	.0760892	.0250024	.0425027	.5004711	.4301	.924706
1518	.619	44557	.1156964	.0496553	.0339262	.0011721	.2944911	.4265	.485306
1519	.457	104914	.187694	.0406496	.0069482	.0054878	.1452882	.3684	-.172426
1520	.464	30921	.0517624	.1320129	.032314	.0083564	.6079604	.4738	-.1442497
1521	.275	31947	.037635	.1020917	.0528297	.0065086	.1358956	.4744	-.9694005
1522	.206	39792	.0262403	.0286815	.0201005	.00082	.797048	.4573	-1.349207
1523	.588	38588	.0700696	.1041205	.0299077	.0340977	.3433868	.441	.3557036
1524	.592	29772	.073	.0470219	.0529029	.0048889	.4135556	.4481	.3722395
1525	.241	40232	.0578128	.1225307	.0308267	.0045753	.71111	.429	-1.147205
1526	.642	35841	.0682907	.0890771	.0348432	.015289	.3920599	.4435	.5840554
1527	.43	57651	.1116074	.075236	.0208636	.0199641	.3475756	.4241	-.2818511
1528	.599	49024	.0600655	.0550436	.0221485	.0065387	.1884051	.4395	.4013001
1529	.191	32332	.0851195	.1026644	.0333888	.0076109	.7659044	.4848	-1.443525
1530	.219	53698	.1503219	.0790743	.0244744	.0060817	.5037294	.4877	-1.271503
1531	.384	34148	.0703448	.0621659	.0410959	.0104318	.4791922	.4927	-.4726044
1532	.17	36205	.1338325	.1231002	.02067	.0058985	.5572739	.4852	-1.585627
1533	.538	32435	.0569215	.1438635	.0268846	.0060399	.3858215	.4518	.1522936
1534	.704	42230	.0678998	.0445892	.0177515	.0250395	.3588992	.4001	.8664189
1535	.455	41388	.065587	.0979905	.0343203	.0122025	.5772871	.4342	-.1804883
1536	.344	57715	.1320318	.064653	.0223726	.1166843	.0477897	.4511	-.6455191
1537	.598	41900	.0542345	.0862354	.0387093	.0099406	.0138393	.4163	.3971386
1538	.109	34744	.0699167	.1297823	.0773664	.3037059	.5303737	.4842	-2.100996
1539	.451	45619	.0921586	.0764731	.0366946	.0430236	.0329512	.4524	-.1966311
1540	.545	42754	.0622655	.0878325	.0248459	.0129849	.0170481	.4104	.1804884
1541	.448	50140	.0775148	.0702506	.0226365	.0386514	.0239764	.409	-.2087548
1542	.486	41432	.0766713	.0814237	.0407395	.0189604	.058881	.4224	-.0560146
1543	.5	46589	.0794311	.0688861	.0350146	.059934	.0253237	.4478	0
1544	.496	44662	.0725959	.0865933	.0187972	.0054147	.0190006	.4277	-.0160004
1545	.377	49260	.0804595	.0785791	.0401878	.0363095	.0261107	.4206	-.5023013
1546	.424	56185	.109571	.0755751	.0265955	.044818	.0382999	.467	-.3063742
1547	.442	45956	.0865071	.0761535	.0336031	.0136729	.0227746	.4249	-.2330491
1548	.516	43554	.0736704	.0866555	.0220548	.0143098	.032821	.4115	.0640218
1549	.451	71125	.1201953	.0807991	.0174147	.0900412	.1011178	.4228	-.1966311
1550	.405	48805	.1123849	.0801386	.0319992	.1292467	.0442377	.461	-.3846743
1551	.426	46629	.1064105	.0718597	.0181739	.0321417	.0257642	.4216	-.2981901
1552	.381	43673	.0635841	.0811622	.0335797	.0602386	.0318888	.4221	-.4853058
1553	.537	45289	.0620312	.0926808	.0231919	.0175274	.0235502	.4336	.148271
1554	.584	50861	.0872828	.075108	.0373461	.0227295	.0265984	.4136	.3392157
1555	.54	47033	.0747698	.0854784	.0211923	.0557021	.0504483	.4236	.1603427
1556	.628	51142	.1010267	.0279983	.0065132	.0073922	.0073922	.4122	.5236464
1557	.538	42680	.0751624	.0730353	.0340008	.0090282	.0162228	.4184	.1522936
1558	.52	45559	.0753142	.0993517	.0216001	.0465323	.054407	.4139	.0800426
1559	.2	44593	.1188588	.0945656	.047541	.3246458	.1980983	.5026	-1.386294
1560	.536	44281	.0553686	.0661437	.0138653	.0081	.0124644	.3925	.1442497
1561	.532	53231	.0848487	.0535671	.029255	.0217474	.0278802	.3914	.1281752
1562	.484	53473	.0922686	.0588707	.0163758	.0153371	.0186998	.41	-.0640219
1563	.405	52260	.1326296	.0754912	.0416985	.1435924	.0702224	.4546	-.3846743
1564	.531	43254	.0642393	.1062276	.0245775	.0153646	.1090127	.4251	.1241593
1565	.454	95823	.1558217	.0643951	.0137848	.1051137	.141593	.4487	-.1845218
1566	.135	67204	.2214138	.0836953	.0277505	.1311305	.2562973	.6007	-1.857455
1567	.486	46599	.0822039	.0786917	.0318663	.0692431	.021464	.4339	-.0560146
1568	.522	48382	.0894568	.0718909	.0327298	.0537116	.0450439	.4362	.0880569
1569	.389	52636	.1206355	.067491	.0281436	.1027035	.0390346	.4508	-.4515176
1570	.493	57069	.1213225	.0610851	.0247964	.020099	.0334828	.4265	-.0280018
1571	.474	70294	.10491	.0705417	.0180968	.0922457	.174694	.4162	-.1040939
1572	.585	47788	.0666574	.0990589	.0466155	.0564042	.0412453	.3895	.3433332
1573	.478	47036	.062411	.1012846	.027193	.0080602	.0207355	.417	-.0880569
1574	.46	45334	.0946297	.0793219	.0154979	.018211	.0308753	.4338	-.1603426
1575	.532	92711	.1465855	.0630149	.0080862	.0192651	.1120287	.4087	.1281752
1576	.242	56406	.1349851	.0900097	.0282216	.1791807	.2725028	.4389	-1.141746
1577	.444	56271	.1014127	.076285	.0312922	.0558242	.0371449	.4172	-.2249437
1578	.517	72752	.116955	.0683147	.0294173	.0950617	.1678805	.4282	.0680263
1579	.467	84661	.1436495	.0648909	.0103052	.1139522	.151418	.4424	-.1321921
1580	.41	43390	.0612384	.0984507	.0351464	.0242557	.0199268	.4231	-.3639654
1581	.475	67186	.1402618	.0529846	.0152458	.0136097	.0237049	.4105	-.1000835
1582	.426	55587	.106467	.0670612	.0229026	.0896937	.0549388	.4276	-.2981901
1583	.56	50795	.0780077	.0976359	.0128115	.0137948	.0279253	.4112	.2411621
1584	.528	47804	.0640346	.0637098	.0240473	.0113575	.0124392	.3733	.1121173
1585	.477	47266	.0802696	.0592009	.020442	.0425423	.0281822	.3933	-.092065
1586	.577	44967	.0693364	.0892317	.0251089	.016593	.0140534	.4321	.3104702
1587	.465	87187	.1211537	.0643454	.0161554	.0696877	.1594034	.4162	-.1402293
1588	.446	48303	.0805385	.1014636	.0246331	.0770828	.1317808	.4378	-.2168457
1589	.542	53789	.0894379	.0758544	.0264933	.005479	.0142726	.4035	.1683968
1590	.28	49789	.117328	.0563745	.0241883	.036394	.0425307	.4769	-.9444616
1591	.374	58808	.1085929	.0776123	.0290145	.0537573	.0850747	.4359	-.5150945
1592	.478	53877	.1153466	.0640999	.0199352	.0093056	.0183223	.4273	-.0880569
1593	.487	50117	.0669421	.0849104	.0205818	.0281128	.0232532	.3927	-.0520118
1594	.542	54380	.0836181	.0708338	.0212236	.0344128	.0361858	.3833	.1683968
1595	.358	80725	.1526081	.071646	.0180684	.1331672	.2119441	.5364	-.5840552
1596	.623	51312	.0661725	.0680187	.0315776	.0533359	.0295337	.383	.5023015
1597	.513	48125	.075803	.0488709	.029732	.007458	.0162971	.4478	.0520118
1598	.542	44430	.0999739	.0864003	.0173317	.1794244	.1077764	.4397	.1683968
1599	.683	40658	.0565415	.1210094	.0104696	.0525917	.042095	.4382	.7675932
1600	.594	32478	.0880605	.1039192	.0178609	.0126958	.0831082	.4592	.3805261
1601	.392	34659	.0408765	.1490762	.0065029	.480551	.0294162	.4598	-.4389131
1602	.606	36498	.0844726	.1016694	.0160826	.0050758	.0458301	.4426	.4305291
1603	.715	37985	.0973436	.0639112	.0131189	.0410782	.0424793	.5222	.9197932
1604	.585	40986	.085774	.1181595	.0188089	.2596219	.0643358	.4678	.3433332
1605	.346	29326	.057727	.1494301	.0268147	.6292572	.0105303	.4815	-.6366686
1606	.487	30273	.0488948	.1160192	.0232092	.3466613	.0671764	.4824	-.0520118
1607	.585	45132	.116959	.1227851	.011448	.1125121	.0500941	.4426	.3433332
1608	.424	44321	.1468823	.0766694	.0149243	.0637303	.0574271	.4614	-.3063742
1609	.59	37440	.0657499	.1109897	.0134873	.0653202	.0507091	.4347	.3639653
1610	.589	54280	.1090711	.1044527	.0108955	.1486121	.0917072	.4284	.3598329
1611	.641	37845	.0653982	.1118601	.017843	.0467113	.0448802	.4571	.579707
1612	.651	63998	.0987016	.0727157	.0294034	.1506391	.0218097	.3394	.6234378
1613	.669	47403	.1174117	.0936015	.0173219	.0626379	.033631	.4388	.7036658
1614	.479	37926	.0429763	.1430617	.0285385	.3388809	.0318109	.4122	-.0840494
1615	.619	43733	.0942191	.0906295	.0149193	.0823402	.082847	.4491	.485306
1616	.446	56935	.1496816	.0785629	.0234842	.1338591	.1268998	.4638	-.2168457
1617	.687	38621	.0693207	.07338	.017807	.0079255	.0249817	.4291	.786131
1618	.502	34565	.0715199	.123871	.032368	.3573303	.0111014	.484	.0079999
1619	.669	36711	.0908053	.1203075	.0127688	.0068532	.0217971	.4553	.7036658
1620	.595	38352	.0706477	.1306922	.0183338	.2086739	.0279526	.4397	.3846745
1621	.535	34938	.0553926	.1157795	.0225803	.3039955	.0439892	.4728	.1402294
1622	.558	46251	.0928566	.1076605	.020132	.2205836	.0593841	.4445	.2330492
1623	.409	44861	.0857911	.1181974	.0248313	.3498632	.0920475	.4354	-.3681008
1624	.652	57588	.0880163	.1019947	.012551	.0621092	.029906	.3876	.6278421
1625	.54	54750	.1657944	.0692623	.0105028	.0403028	.0597889	.4326	.1603427
1626	.662	44728	.0821028	.0997539	.0157413	.0910564	.0620811	.4291	.6722196
1627	.686	50562	.1099427	.0738607	.0263125	.0665609	.059778	.435	.7814846
1628	.544	34264	.0491089	.0949263	.014667	.2530064	.2019366	.4437	.1764566
1629	.236	50078	.1611107	.0809992	.0162389	.3690982	.1293214	.4606	-1.174736
1630	.326	34198	.053137	.1493141	.0227558	.5730189	.0366517	.4526	-.7263327
1631	.443	46417	.1376713	.0875071	.0147514	.257933	.1140154	.4725	-.2289955
1632	.498	44598	.0716191	.1170234	.0186839	.2589293	.0763501	.4119	-.0080001
1633	.622	43052	.0845704	.1277413	.0224892	.1487343	.0579868	.4573	.4980458
1634	.47	45183	.0543667	.0882453	.0120345	.3426423	.0137156	.4053	-.1201443
1635	.677	32255	.0553016	.0766739	.0188319	.0031993	.0199954	.4682	.7400189
1636	.463	49090	.0743664	.0900222	.0203761	.3235872	.0729435	.4115	-.148271
1637	.527	41073	.0570745	.1125708	.0316877	.3700699	.1346902	.4061	.1081052
1638	.404	46288	.1440007	.1005555	.032963	.3188202	.0688622	.476	-.3888257
1639	.357	31370	.0497563	.1552446	.016638	.5123118	.0209318	.4676	-.5884089
1640	.579	42965	.0715043	.1084635	.0127167	.2057228	.1037965	.4157	.3186696
1641	.531	41768	.1094908	.0817318	.0169549	.00945	.0324461	.4321	.1241593
1642	.599	47371	.1266726	.07692	.0146968	.0336358	.0952273	.4411	.4013001
1643	.29	31969	.0657158	.1405311	.0339115	.5709265	.049859	.4843	-.8953841
1644	.403	46540	.0692944	.1223711	.018436	.3353603	.1211558	.4045	-.3929806
1645	.617	51139	.1076628	.0952363	.0123304	.1202088	.0655424	.4669	.476834
1646	.466	36826	.1056249	.0701182	.0185925	.0185728	.0474049	.4551	-.1362102
1647	.614	49888	.0974171	.0902288	.021409	.1508067	.1244508	.4083	.4641576
1648	.539	40687	.0653686	.088994	.035837	.3167097	.0377508	.4217	.1563174
1649	.537	44836	.0921338	.1056358	.0123879	.1977565	.1784211	.4202	.148271
1650	.498	33749	.0662273	.1099605	.0212521	.4016957	.0634798	.4704	-.0080001
1651	.66	50279	.0989291	.1124988	.0130139	.0532226	.0692413	.4374	.6632943
1652	.627	35230	.0642276	.1089507	.0127552	.0348689	.0512883	.4355	.519368
1653	.599	38653	.0889113	.0816788	.0161633	.0096681	.060589	.4811	.4013001
1654	.5	38063	.0780698	.081553	.0144766	.0109385	.0203282	.4242	0
1655	.374	55994	.180547	.095015	.01793	.2983551	.1176325	.484	-.5150945
1656	.701	36165	.0664705	.1151079	.0062567	.0092125	.0373617	.425	.8520642
1657	.603	48348	.1366607	.0973792	.0175596	.1351472	.0585558	.4609	.4179808
1658	.504	45052	.0937992	.1041363	.0164146	.3678637	.0607258	.4454	.0160004
1659	.502	48893	.1633006	.0905947	.0223991	.1489098	.0500309	.4903	.0079999
1660	.346	32090	.0555606	.1394922	.0229277	.5669982	.0135172	.4404	-.6366686
1661	.603	45457	.0668934	.0977759	.0137743	.1585327	.0985155	.4031	.4179808
1662	.271	56055	.149504	.0637374	.0130023	.1215644	.0775771	.5204	-.9895549
1663	.57	43658	.0840323	.0828943	.0208373	.1992527	.0280616	.4398	.2818511
1664	.428	45298	.0798302	.1228454	.0188316	.3774777	.0394214	.4889	-.2900158
1665	.573	44568	.0940301	.0812965	.009837	.1852025	.0594856	.4428	.2941018
1666	.566	37862	.082098	.1241938	.0326252	.2660847	.0186621	.4633	.2655495
1667	.538	43271	.0709113	.1049795	.0284095	.2718905	.0399306	.4169	.1522936
1668	.453	39824	.1018411	.1025398	.0166028	.3363877	.0528083	.4926	-.1885566
1669	.567	43332	.1122629	.1339062	.0156652	.0493269	.0519308	.4201	.2696215
1670	.705	40602	.0686224	.0947846	.0267592	.0555295	.1016918	.4444	.8712224
1671	.488	31847	.0475229	.159268	.0294356	.3046449	.0570403	.4553	-.0480092
1672	.427	30874	.0524381	.108244	.0227722	.2404667	.0796945	.4805	-.2941018
1673	.574	38311	.0705192	.1128101	.0249762	.1863309	.0532481	.4265	.2981901
1674	.608	43121	.0809639	.1006697	.0249392	.1595667	.0740262	.4398	.438913
1675	.654	37128	.0689096	.1315407	.0159389	.0979156	.0341798	.4495	.6366685
1676	.539	36832	.0603854	.106307	.0117206	.2701034	.1601463	.4559	.1563174
1677	.422	30465	.0621084	.1637386	.0236329	.3903718	.0222762	.4767	-.3145686
1678	.678	43424	.0725569	.1130629	.0153785	.1072789	.0353678	.4182	.7445956
1679	.666	43099	.0554404	.1048828	.016027	.043219	.026959	.4095	.6901487
1680	.634	36788	.0714004	.088064	.012071	.0343391	.094157	.4444	.5494156
1681	.5	40719	.0761556	.0937185	.0207149	.0162216	.0380419	.4374	0
1682	.556	41103	.1226814	.0738218	.0183987	.030854	.0281604	.4527	.2249437
1683	.629	64813	.1370835	.08335	.0096223	.1154465	.1020408	.4348	.5279292
1684	.364	34084	.048834	.1115726	.0356254	.4933277	.0657475	.4566	-.5580447
1685	.423	65289	.2031346	.069134	.0099281	.2047387	.0944856	.4382	-.31047
1686	.3	34495	.0714491	.0949495	.0136267	.5169524	.0323724	.4848	-.8472978
