age	male	unemp	black	hisp	educ2	educ3	educ4	educ5	educ6	income	union	pid	south	inctax	follow	agesq
60	0	0	0	0	0	0	0	1	0	12	0	7	1	51	2	3600
64	0	0	0	0	0	1	0	0	0	5	0	7	1	28	3	4096
62	0	0	0	0	1	0	0	0	0	13	0	7	1	39	3	3844
58	1	0	0	0	1	0	0	0	0	2	0	4	1	10	3	3364
63	1	0	0	0	0	0	0	1	0	11	0	5	0	2	3	3969
50	1	0	0	0	0	0	0	0	0	14	0	4	0	4	3	2500
58	0	0	0	0	1	0	0	0	0	8	1	7	0	4	3	3364
27	1	0	0	0	0	1	0	0	0	6	0	7	0	34	3	729
57	1	0	0	0	1	0	0	0	0	8	1	5	0	3	3	3249
63	0	0	0	0	0	0	0	0	1	12	0	7	0	4	2	3969
72	0	0	0	0	0	0	0	0	0	4	0	5	0	26	3	5184
61	1	0	0	0	1	0	0	0	0	8	0	5	0	51	0	3721
51	0	0	0	0	0	0	0	0	1	14	0	1	0	67	2	2601
36	0	0	0	0	0	0	0	1	0	14	0	3	0	76	2	1296
40	1	0	0	0	0	0	0	0	1	10	1	2	0	100	3	1600
61	1	0	0	0	0	1	0	0	0	13	1	1	0	4	3	3721
29	1	0	0	0	0	1	0	0	0	6	0	3	0	88	3	841
58	0	0	0	0	0	0	0	1	0	9	0	2	0	35	3	3364
33	0	1	0	1	0	0	0	1	0	8	0	2	0	50	2	1089
78	0	0	0	0	0	0	0	0	1	6	0	6	0	55	3	6084
33	0	1	0	1	0	0	0	1	0	8	0	2	0	51	3	1089
57	0	0	0	0	0	1	0	0	0	4	0	7	0	26	3	3249
55	0	0	0	0	0	0	0	1	0	14	0	2	0	57	3	3025
49	1	0	0	0	0	1	0	0	0	13	0	7	0	2	3	2401
49	0	0	0	0	0	0	0	0	1	8	0	5	0	51	3	2401
61	1	0	0	0	1	0	0	0	0	13	0	1	0	5	3	3721
53	1	0	0	0	0	0	0	1	0	12	1	2	0	95	3	2809
66	1	0	0	0	0	0	0	1	0	12	0	6	0	13	3	4356
61	1	0	0	0	0	1	0	0	0	4	0	1	0	100	3	3721
32	0	0	0	0	0	0	0	1	0	7	1	3	0	38	2	1024
75	0	0	0	0	0	0	0	1	0	8	0	3	0	51	3	5625
27	0	0	0	1	0	1	0	0	0	4	0	1	0	97	0	729
66	1	0	1	0	0	1	0	0	0	11	0	1	0	51	3	4356
39	1	0	0	0	0	0	0	1	0	10	0	7	0	1	3	1521
59	1	0	0	0	0	0	0	0	1	14	0	6	0	1	3	3481
24	0	0	0	0	0	1	0	0	0	6	0	4	0	16	2	576
49	0	0	0	0	0	1	0	0	0	3	0	3	0	51	2	2401
47	0	0	0	0	0	1	0	0	0	2	0	2	0	40	2	2209
50	1	0	0	0	0	0	0	1	0	7	1	3	0	25	2	2500
28	1	0	0	0	1	0	0	0	0	5	0	5	0	25	3	784
26	1	0	0	0	0	1	0	0	0	8	0	6	0	51	3	676
68	1	0	0	0	0	0	0	0	1	8	0	7	0	1	3	4624
28	0	0	0	0	0	1	0	0	0	12	0	4	0	53	1	784
49	1	0	0	0	1	0	0	0	0	6	1	5	0	5	3	2401
54	1	0	0	0	0	1	0	0	0	12	0	5	0	2	3	2916
63	0	0	1	0	0	1	0	0	0	2	0	1	0	51	1	3969
42	0	0	0	1	0	0	0	1	0	13	0	7	0	13	3	1764
27	0	0	0	0	0	0	0	1	0	11	0	4	0	100	3	729
88	1	0	0	0	0	0	0	0	1	12	0	1	0	51	3	7744
35	1	0	0	0	0	1	0	0	0	7	0	3	0	25	3	1225
27	0	0	0	0	0	1	0	0	0	8	0	7	0	54	1	729
66	0	0	0	0	0	0	1	0	0	14	0	7	0	51	3	4356
49	1	0	0	0	0	1	0	0	0	14	0	7	0	7	3	2401
61	1	0	0	0	0	1	0	0	0	3	0	5	0	50	3	3721
62	0	0	0	0	0	1	0	0	0	2	0	5	0	37	3	3844
68	0	0	0	0	0	0	0	0	1	13	0	7	0	57	3	4624
28	0	0	0	0	0	0	0	0	1	8	0	1	0	41	1	784
55	0	0	0	0	0	1	0	0	0	9	0	3	0	51	2	3025
66	0	0	0	0	0	0	0	1	0	7	0	6	0	11	3	4356
56	0	0	0	0	0	0	0	0	1	8	0	2	0	13	3	3136
68	1	0	0	0	0	0	0	1	0	10	0	7	0	26	3	4624
74	1	0	0	0	0	1	0	0	0	11	0	7	0	50	3	5476
49	1	0	0	0	0	0	0	0	0	11	0	5	0	2	3	2401
33	1	0	0	0	0	1	0	0	0	7	0	1	0	45	2	1089
66	1	0	0	0	1	0	0	0	0	10	0	4	0	2	3	4356
59	0	0	0	0	0	0	0	1	0	11	0	3	0	57	3	3481
45	1	0	0	0	0	1	0	0	0	11	0	5	0	50	3	2025
64	1	0	0	0	0	0	0	0	0	9	0	3	0	30	2	4096
63	1	0	0	0	0	1	0	0	0	11	1	1	0	10	3	3969
66	0	0	0	0	0	0	0	1	0	12	0	1	0	51	3	4356
57	0	0	0	0	0	0	1	0	0	10	0	5	0	3	3	3249
20	0	0	0	0	0	1	0	0	0	10	0	1	0	41	1	400
53	0	0	0	0	0	0	0	0	1	12	0	7	0	83	3	2809
75	1	0	0	0	0	1	0	0	0	6	0	6	0	4	3	5625
27	0	0	0	0	0	1	0	0	0	10	0	6	0	28	2	729
61	1	0	0	0	0	0	0	1	0	7	0	7	0	26	3	3721
51	1	0	0	0	0	0	0	1	0	14	0	7	0	38	3	2601
43	1	1	0	0	1	0	0	0	0	2	0	1	0	4	3	1849
68	0	0	0	0	1	0	0	0	0	8	0	3	0	3	2	4624
26	0	1	0	0	0	0	0	1	0	8	0	4	0	69	2	676
27	1	0	0	0	0	0	0	1	0	10	0	4	0	41	0	729
67	1	0	0	0	0	0	1	0	0	2	0	5	0	3	3	4489
59	1	0	0	0	0	0	0	1	0	10	0	4	0	25	2	3481
65	0	0	0	0	0	1	0	0	0	6	0	1	0	51	3	4225
44	1	0	0	0	0	1	0	0	0	2	0	4	0	98	0	1936
51	1	1	0	1	0	0	0	0	1	2	0	2	0	98	3	2601
36	0	0	0	0	0	1	0	0	0	9	0	5	0	7	3	1296
66	1	0	0	0	0	0	0	1	0	7	0	7	0	26	3	4356
37	1	0	0	1	0	1	0	0	0	9	0	1	0	51	3	1369
51	1	0	1	0	0	0	0	0	1	13	1	7	0	3	3	2601
78	1	0	0	0	0	0	1	0	0	6	0	7	0	26	3	6084
53	0	0	0	0	0	1	0	0	0	7	0	7	0	51	3	2809
53	1	0	0	0	0	1	0	0	0	4	0	7	0	35	2	2809
35	1	0	0	0	0	0	0	1	0	6	0	5	0	98	2	1225
55	0	0	0	0	0	0	0	0	1	2	0	3	0	76	3	3025
56	0	0	0	0	0	0	0	0	1	2	0	4	0	89	2	3136
61	1	0	0	0	0	1	0	0	0	11	0	1	0	50	3	3721
38	0	0	0	1	0	0	0	1	0	6	0	7	0	26	2	1444
50	0	0	0	0	0	0	0	0	1	14	0	7	0	26	3	2500
68	1	0	0	0	0	0	0	0	1	11	0	6	0	67	3	4624
87	1	0	0	0	1	0	0	0	0	4	0	7	0	76	3	7569
36	1	0	1	0	0	0	0	1	0	9	0	2	0	33	2	1296
45	1	0	0	1	0	0	0	1	0	11	0	6	0	1	3	2025
72	1	0	0	0	1	0	0	0	0	10	0	5	0	25	3	5184
66	1	0	0	0	0	0	0	1	0	11	0	3	0	57	3	4356
78	1	0	0	0	0	1	0	0	0	5	0	2	0	58	3	6084
56	0	1	0	0	0	1	0	0	0	8	0	7	0	17	3	3136
67	1	0	0	0	0	0	1	0	0	9	0	5	0	0	3	4489
38	1	0	0	0	0	1	0	0	0	10	0	7	0	0	3	1444
65	0	0	0	0	0	0	0	1	0	8	0	1	0	69	2	4225
89	1	0	0	0	1	0	0	0	0	5	0	7	0	11	3	7921
62	1	0	0	0	0	1	0	0	0	11	0	5	0	25	3	3844
63	0	0	0	0	0	0	0	1	0	6	0	1	0	98	1	3969
39	0	0	0	1	0	0	0	1	0	8	0	5	0	50	3	1521
41	1	0	0	0	1	0	0	0	0	11	0	5	0	51	3	1681
77	1	0	0	0	0	0	0	1	0	8	0	3	0	60	3	5929
35	1	0	0	0	0	0	1	0	0	6	0	6	0	1	3	1225
58	0	0	0	0	0	1	0	0	0	3	0	3	0	50	2	3364
45	0	0	0	0	0	0	0	1	0	10	0	2	0	97	3	2025
59	0	0	0	0	0	1	0	0	0	13	0	7	0	60	3	3481
43	0	0	0	0	0	0	1	0	0	6	0	2	0	10	2	1849
63	1	0	0	0	0	0	1	0	0	4	0	5	0	100	3	3969
62	0	0	0	0	1	0	0	0	0	7	0	5	0	1	3	3844
63	1	0	0	0	0	1	0	0	0	6	0	1	0	51	3	3969
50	1	0	0	0	0	0	0	1	0	13	1	1	0	50	3	2500
59	1	0	0	0	0	0	0	1	0	3	0	3	0	42	2	3481
56	0	0	0	0	1	0	0	0	0	11	0	1	0	45	3	3136
52	0	0	0	0	1	0	0	0	0	8	0	2	0	49	3	2704
32	0	0	0	0	0	0	0	1	0	3	0	3	0	64	3	1024
47	0	0	0	0	0	0	1	0	0	7	0	1	0	19	3	2209
48	1	0	0	0	0	1	0	0	0	13	0	3	0	57	3	2304
69	0	0	0	0	0	1	0	0	0	4	0	3	0	29	1	4761
60	1	1	0	0	0	1	0	0	0	8	1	7	0	50	3	3600
73	1	0	0	0	0	0	0	1	0	10	0	7	0	51	3	5329
59	1	0	0	0	0	0	0	1	0	6	0	1	0	51	3	3481
55	0	0	0	0	0	0	0	0	1	13	0	1	0	91	3	3025
60	1	0	0	0	0	1	0	0	0	5	0	5	0	4	3	3600
52	1	0	0	0	0	0	1	0	0	5	0	4	0	2	3	2704
55	1	0	0	0	0	0	0	1	0	12	0	5	0	76	3	3025
18	0	0	0	0	1	0	0	0	0	12	0	3	0	38	2	324
63	0	0	0	0	0	0	0	1	0	7	0	4	0	15	1	3969
59	1	0	0	0	0	1	0	0	0	7	0	1	0	26	3	3481
75	1	0	0	0	0	1	0	0	0	10	0	5	0	26	3	5625
61	1	0	0	0	0	0	1	0	0	14	0	5	0	1	3	3721
81	1	0	0	0	0	1	0	0	0	8	1	5	0	7	3	6561
53	1	1	0	0	0	1	0	0	0	4	0	4	0	1	3	2809
69	1	0	0	0	0	1	0	0	0	6	0	1	0	56	3	4761
51	1	0	0	0	0	0	0	1	0	7	0	4	0	36	3	2601
68	1	0	0	0	0	1	0	0	0	8	0	5	0	50	3	4624
42	0	1	0	1	1	0	0	0	0	7	0	2	0	52	0	1764
61	0	0	0	1	1	0	0	0	0	3	0	1	0	2	3	3721
62	0	0	0	0	1	0	0	0	0	3	0	6	0	22	3	3844
60	0	0	0	0	0	0	0	1	0	7	0	5	0	4	3	3600
32	0	0	0	0	0	0	1	0	0	10	0	7	0	50	1	1024
58	1	0	0	0	0	0	0	0	1	14	0	7	0	26	3	3364
38	1	0	0	0	1	0	0	0	0	7	0	4	0	76	1	1444
53	1	0	0	0	0	0	0	1	0	9	0	1	0	36	3	2809
62	0	0	0	0	0	0	1	0	0	9	0	4	0	32	3	3844
78	0	0	0	0	1	0	0	0	0	3	0	1	0	70	3	6084
75	0	0	0	0	0	1	0	0	0	12	0	7	0	50	3	5625
56	1	0	0	0	0	0	0	0	1	14	0	1	0	97	3	3136
67	1	0	0	0	0	0	0	1	0	11	0	7	0	66	3	4489
67	0	0	0	0	0	0	0	1	0	12	0	5	0	51	3	4489
57	0	0	0	0	0	0	0	0	1	10	0	1	0	79	3	3249
73	1	0	0	0	0	0	1	0	0	8	0	7	0	4	3	5329
55	0	0	0	0	0	0	0	1	0	14	0	1	0	76	3	3025
86	1	0	0	0	0	0	0	0	1	10	0	7	0	29	3	7396
63	1	0	0	0	0	0	0	1	0	13	0	6	0	50	3	3969
29	0	0	0	1	0	0	1	0	0	6	0	1	0	53	2	841
24	0	1	0	0	0	0	0	0	1	12	1	7	0	58	2	576
70	1	0	0	0	0	0	0	1	0	11	0	6	0	51	3	4900
43	0	0	0	0	0	1	0	0	0	14	0	1	0	25	3	1849
69	0	0	0	0	0	0	0	1	0	9	0	1	0	88	3	4761
77	0	0	0	0	0	1	0	0	0	11	0	7	0	51	3	5929
75	0	0	0	0	0	1	0	0	0	8	0	7	0	53	3	5625
58	0	0	0	0	0	1	0	0	0	9	0	7	0	4	3	3364
44	0	0	1	0	0	1	0	0	0	3	0	1	0	14	0	1936
66	1	0	0	0	0	1	0	0	0	9	0	7	0	25	2	4356
60	0	0	0	0	0	1	0	0	0	13	0	7	0	26	3	3600
59	0	0	0	0	0	0	0	1	0	12	0	6	0	42	3	3481
25	0	0	0	1	1	0	0	0	0	4	0	1	0	50	1	625
47	1	1	0	0	0	1	0	0	0	8	0	7	0	1	3	2209
63	0	0	0	0	1	0	0	0	0	10	0	2	0	63	2	3969
60	1	0	0	0	0	0	0	1	0	9	0	3	0	26	3	3600
32	1	0	0	0	0	0	0	0	1	10	0	6	0	50	3	1024
59	1	0	0	0	0	0	0	1	0	10	0	5	0	51	3	3481
52	0	0	0	0	0	1	0	0	0	7	0	2	0	78	3	2704
52	0	1	0	0	0	0	0	1	0	12	0	7	0	31	3	2704
76	1	0	0	0	0	0	0	1	0	8	0	5	0	38	3	5776
52	0	0	1	0	0	0	0	1	0	8	1	1	0	51	3	2704
57	1	0	0	0	0	0	0	1	0	10	0	5	0	99	3	3249
57	0	0	0	0	0	0	0	0	1	9	0	1	0	66	3	3249
79	0	0	0	0	0	0	0	1	0	9	0	1	0	95	3	6241
41	0	0	0	0	0	1	0	0	0	10	0	5	0	51	3	1681
77	1	0	0	0	0	0	1	0	0	6	0	6	0	51	3	5929
63	1	0	0	0	0	1	0	0	0	5	0	6	0	4	3	3969
59	1	0	0	0	0	1	0	0	0	11	0	7	0	26	2	3481
58	1	0	0	0	0	0	1	0	0	13	0	1	0	76	3	3364
34	0	0	0	1	0	0	0	1	0	2	0	2	0	3	3	1156
72	0	0	0	0	0	1	0	0	0	6	0	7	0	16	3	5184
44	0	0	0	1	0	0	1	0	0	12	0	1	0	98	3	1936
63	0	0	0	0	0	1	0	0	0	8	0	3	0	42	2	3969
35	0	0	0	0	0	0	0	1	0	3	0	2	0	54	0	1225
27	0	0	0	1	0	0	1	0	0	5	0	3	0	51	1	729
80	1	0	0	0	1	0	0	0	0	7	0	5	0	4	3	6400
32	0	0	0	1	0	1	0	0	0	7	0	2	0	51	1	1024
50	0	0	0	0	0	1	0	0	0	14	0	4	0	66	3	2500
46	0	0	0	0	0	0	1	0	0	2	0	4	0	41	3	2116
56	0	0	0	0	0	1	0	0	0	9	0	2	0	4	3	3136
36	1	0	0	0	0	0	0	1	0	14	0	2	0	97	1	1296
62	0	0	0	1	0	1	0	0	0	7	0	1	0	25	1	3844
49	1	0	0	1	0	0	0	1	0	11	0	7	0	36	3	2401
64	0	1	0	0	0	0	0	0	1	8	0	7	0	15	3	4096
53	0	0	0	0	0	1	0	0	0	10	0	1	0	38	3	2809
60	0	0	0	0	0	1	0	0	0	10	0	2	0	25	3	3600
51	0	0	0	0	0	1	0	0	0	2	0	3	0	42	3	2601
69	0	0	0	0	0	1	0	0	0	6	0	5	0	41	3	4761
79	0	0	0	0	0	0	0	0	1	9	0	1	0	26	3	6241
30	0	0	0	0	0	0	0	0	1	6	1	1	0	25	2	900
58	0	1	0	0	0	0	0	0	1	8	0	6	0	3	3	3364
49	1	0	0	0	0	1	0	0	0	12	1	5	0	5	3	2401
53	0	1	0	0	0	0	0	1	0	4	0	5	0	50	3	2809
55	0	0	0	1	0	1	0	0	0	6	0	1	0	9	3	3025
43	1	0	0	0	0	0	0	1	0	12	0	5	0	6	3	1849
49	0	1	0	0	0	0	0	1	0	6	0	1	0	73	3	2401
51	0	0	0	0	0	0	0	1	0	14	0	2	0	32	3	2601
58	0	1	0	0	0	1	0	0	0	5	0	3	0	41	0	3364
55	1	0	0	0	0	1	0	0	0	11	1	5	0	25	3	3025
58	1	1	0	0	0	1	0	0	0	13	0	4	0	25	3	3364
69	1	0	0	0	1	0	0	0	0	1	0	7	0	2	3	4761
22	0	0	0	1	0	1	0	0	0	2	0	1	0	35	3	484
71	0	0	0	0	0	1	0	0	0	10	0	4	0	25	3	5041
84	1	0	0	0	0	0	0	0	1	12	0	7	0	25	3	7056
40	1	0	0	0	0	0	0	1	0	11	0	7	0	26	3	1600
41	0	0	0	0	0	1	0	0	0	14	0	3	0	50	3	1681
33	1	0	0	0	0	0	0	1	0	6	0	6	0	26	3	1089
64	0	0	0	0	0	1	0	0	0	14	0	7	0	50	3	4096
59	0	0	0	0	1	0	0	0	0	3	0	5	0	39	3	3481
68	1	0	0	0	0	1	0	0	0	8	0	5	0	35	3	4624
63	1	1	1	0	0	0	0	1	0	8	0	7	0	0	3	3969
65	1	1	0	0	0	1	0	0	0	7	0	7	0	25	3	4225
65	1	0	0	0	0	0	0	1	0	12	0	7	0	76	3	4225
23	0	0	0	0	0	1	0	0	0	2	0	3	0	25	2	529
62	1	0	0	1	0	0	1	0	0	8	0	7	0	57	3	3844
63	0	0	0	0	0	1	0	0	0	11	0	1	0	34	3	3969
20	1	0	0	1	0	1	0	0	0	6	0	1	0	50	1	400
32	0	0	0	0	0	1	0	0	0	4	0	1	0	30	2	1024
44	1	0	0	0	0	1	0	0	0	7	0	6	0	5	3	1936
53	1	1	0	0	0	0	0	1	0	4	0	1	0	100	3	2809
47	0	0	0	0	1	0	0	0	0	10	0	1	0	32	2	2209
70	1	0	0	0	1	0	0	0	0	10	0	7	0	36	3	4900
51	1	0	0	0	0	1	0	0	0	8	0	7	0	38	3	2601
25	0	0	0	1	0	1	0	0	0	8	0	7	0	51	3	625
60	0	0	0	0	0	0	1	0	0	6	0	5	0	51	0	3600
71	1	0	0	0	0	0	0	0	1	14	0	3	0	75	3	5041
45	1	0	0	0	0	0	1	0	0	13	0	7	0	51	3	2025
27	0	0	0	0	0	0	0	0	1	7	0	1	0	50	0	729
61	1	0	0	0	0	0	0	1	0	7	0	7	0	16	3	3721
75	1	0	0	0	0	0	0	1	0	10	0	1	0	26	3	5625
40	0	1	0	1	0	0	1	0	0	7	0	7	0	44	1	1600
56	0	1	0	0	0	1	0	0	0	5	0	2	0	44	3	3136
71	1	0	0	1	1	0	0	0	0	6	0	5	0	4	3	5041
78	1	0	0	0	0	0	0	0	1	12	0	7	0	51	3	6084
43	0	0	0	1	0	1	0	0	0	11	0	4	0	51	3	1849
41	0	0	0	1	0	1	0	0	0	5	0	1	0	25	3	1681
62	1	0	0	0	0	0	0	0	1	7	0	1	0	92	3	3844
66	0	0	0	0	0	1	0	0	0	14	0	7	0	29	3	4356
68	0	0	0	0	0	0	0	1	0	11	0	1	0	100	3	4624
54	0	0	0	0	1	0	0	0	0	5	0	6	0	50	3	2916
66	1	0	0	0	0	0	0	1	0	9	0	7	0	100	3	4356
42	0	0	0	1	0	1	0	0	0	12	0	7	0	51	2	1764
35	0	0	1	0	0	1	0	0	0	5	0	1	0	50	3	1225
72	1	0	0	0	0	0	0	0	1	8	0	1	0	63	3	5184
36	1	0	0	0	0	0	0	1	0	12	0	1	0	0	3	1296
57	1	0	0	0	0	0	1	0	0	13	0	7	0	51	3	3249
69	0	0	0	0	0	1	0	0	0	9	0	7	0	22	3	4761
52	0	0	0	1	0	0	1	0	0	12	0	6	0	1	2	2704
55	1	0	0	0	0	1	0	0	0	8	0	4	0	42	3	3025
56	1	0	0	0	0	1	0	0	0	4	0	3	0	76	3	3136
42	0	0	0	0	0	1	0	0	0	9	0	6	0	10	3	1764
48	1	0	1	0	1	0	0	0	0	12	1	1	0	42	2	2304
44	1	0	0	0	0	0	0	0	1	13	0	3	0	69	3	1936
53	0	0	0	0	0	1	0	0	0	4	0	1	0	75	2	2809
44	1	0	1	0	0	0	0	1	0	2	0	5	0	50	2	1936
69	1	0	0	0	0	0	0	0	1	14	0	7	0	76	3	4761
66	1	0	0	0	0	1	0	0	0	8	0	3	0	88	3	4356
78	1	0	0	0	0	0	0	1	0	14	0	7	0	2	3	6084
67	1	0	0	0	0	1	0	0	0	11	0	6	0	98	3	4489
71	1	0	0	0	1	0	0	0	0	4	0	5	0	51	3	5041
69	1	0	0	0	0	1	0	0	0	10	0	7	0	35	3	4761
52	0	0	0	0	0	1	0	0	0	9	1	7	0	44	2	2704
58	0	0	1	0	0	0	0	0	1	11	0	1	0	7	3	3364
56	1	0	0	1	0	1	0	0	0	11	0	7	0	25	3	3136
41	1	0	0	1	0	1	0	0	0	11	0	7	0	98	3	1681
27	0	0	0	1	0	0	1	0	0	6	0	2	0	57	1	729
33	0	0	0	1	0	0	1	0	0	5	0	2	0	51	1	1089
73	1	0	0	0	0	0	0	0	1	11	0	7	0	51	3	5329
31	0	0	0	0	0	0	0	0	1	7	0	7	0	3	3	961
50	0	0	0	0	0	1	0	0	0	11	0	4	0	42	2	2500
63	0	0	0	0	0	0	0	1	0	8	0	5	0	51	3	3969
54	1	0	0	0	0	1	0	0	0	14	0	1	0	57	3	2916
80	1	0	0	0	0	0	0	0	0	14	0	3	0	25	3	6400
58	0	0	0	0	0	0	0	1	0	11	0	1	0	76	3	3364
70	1	0	0	0	0	0	0	1	0	13	0	5	0	51	3	4900
60	1	0	0	0	0	1	0	0	0	5	0	5	0	16	3	3600
75	0	0	0	0	0	0	0	0	1	7	0	5	0	60	3	5625
56	0	0	0	0	0	0	1	0	0	6	0	2	0	51	3	3136
54	1	0	0	0	0	1	0	0	0	8	0	7	0	25	3	2916
35	0	0	0	0	0	1	0	0	0	13	0	5	0	37	3	1225
52	1	0	0	0	0	0	0	1	0	14	0	4	0	26	3	2704
41	0	0	0	0	1	0	0	0	0	7	0	6	0	42	2	1681
72	1	0	0	1	0	0	0	0	1	11	0	5	0	29	3	5184
75	1	0	0	0	0	0	0	1	0	12	0	7	0	51	3	5625
34	0	0	0	0	0	0	0	1	0	6	0	1	0	57	2	1156
51	0	0	0	1	0	1	0	0	0	10	0	1	0	76	3	2601
67	1	0	0	0	0	0	0	1	0	9	0	7	0	25	3	4489
51	1	0	0	0	0	1	0	0	0	9	0	3	0	51	3	2601
53	0	0	0	0	0	1	0	0	0	12	0	7	0	1	3	2809
86	1	0	0	0	0	0	0	1	0	3	0	2	0	79	3	7396
64	1	0	0	0	0	0	0	1	0	14	0	7	0	0	3	4096
66	1	0	0	0	0	0	0	1	0	14	0	7	0	3	3	4356
54	1	0	1	0	0	1	0	0	0	12	0	3	0	51	2	2916
45	1	0	0	0	1	0	0	0	0	9	0	5	0	30	3	2025
66	1	0	0	0	0	1	0	0	0	4	0	7	0	44	3	4356
51	0	0	0	0	0	0	0	1	0	12	0	1	0	16	3	2601
80	1	0	0	0	0	0	0	0	1	8	0	1	0	76	3	6400
53	1	0	0	0	1	0	0	0	0	3	0	1	0	38	3	2809
48	0	1	0	0	1	0	0	0	0	6	0	1	0	76	3	2304
33	1	0	0	1	0	0	0	0	1	13	0	5	0	15	3	1089
63	0	0	0	0	0	0	1	0	0	11	0	7	0	50	3	3969
62	1	0	0	0	0	1	0	0	0	13	1	5	0	3	3	3844
34	0	0	0	1	0	1	0	0	0	11	0	7	0	26	3	1156
54	0	0	0	0	0	1	0	0	0	10	0	2	0	26	1	2916
61	1	0	0	0	0	0	0	1	0	9	0	3	0	53	3	3721
81	0	0	0	0	0	0	1	0	0	8	0	5	0	51	3	6561
74	0	0	0	0	0	1	0	0	0	8	0	7	0	50	3	5476
45	1	0	0	0	0	1	0	0	0	12	0	5	0	4	3	2025
52	0	0	0	0	0	1	0	0	0	8	0	6	0	45	1	2704
35	0	0	0	1	1	0	0	0	0	7	0	3	0	8	2	1225
74	0	0	0	0	0	1	0	0	0	6	0	7	0	26	3	5476
51	1	0	0	0	1	0	0	0	0	10	0	6	0	1	3	2601
71	1	0	0	0	0	0	0	0	1	7	0	1	0	4	3	5041
64	1	0	0	0	1	0	0	0	0	7	0	7	1	38	3	4096
69	0	1	0	0	1	0	0	0	0	6	0	1	0	51	2	4761
50	1	0	0	1	1	0	0	0	0	6	1	6	0	22	2	2500
60	1	0	0	0	0	1	0	0	0	9	0	3	0	50	3	3600
65	1	0	0	0	0	0	0	0	1	13	0	6	0	10	3	4225
24	0	0	0	0	1	0	0	0	0	5	0	7	0	51	3	576
62	0	0	0	0	0	1	0	0	0	8	1	1	0	60	2	3844
53	1	0	0	0	0	0	0	1	0	13	0	4	0	35	2	2809
44	0	0	0	0	0	0	0	0	1	7	0	7	0	26	3	1936
52	0	0	0	0	0	1	0	0	0	10	1	1	0	38	3	2704
59	1	0	0	0	0	0	1	0	0	11	0	2	0	0	3	3481
50	1	0	0	0	0	0	0	0	1	13	0	4	0	1	2	2500
22	0	0	0	0	0	0	0	1	0	8	0	1	0	42	2	484
88	1	0	0	0	0	1	0	0	0	6	0	7	0	35	3	7744
64	1	0	0	0	0	0	0	0	1	9	0	5	0	44	2	4096
48	1	0	0	0	0	1	0	0	0	11	0	1	0	44	3	2304
59	0	0	0	0	0	0	0	1	0	8	0	1	0	31	3	3481
61	1	0	0	0	0	0	0	1	0	7	0	4	0	39	3	3721
76	0	0	0	0	1	0	0	0	0	7	0	5	0	4	3	5776
35	0	0	0	0	0	0	0	1	0	9	0	6	0	1	3	1225
64	0	0	0	0	0	1	0	0	0	6	0	7	0	69	2	4096
69	0	0	1	0	0	1	0	0	0	5	0	1	0	85	3	4761
52	1	0	0	1	0	0	1	0	0	7	0	7	0	2	3	2704
72	1	0	0	0	0	1	0	0	0	7	0	1	0	64	2	5184
22	1	0	0	1	1	0	0	0	0	6	0	4	0	46	2	484
71	0	0	0	0	0	0	1	0	0	10	0	4	0	50	3	5041
36	1	0	0	0	0	0	0	1	0	10	0	7	0	10	3	1296
47	1	0	0	0	0	1	0	0	0	7	0	7	0	2	3	2209
51	1	0	0	0	0	0	0	1	0	10	0	1	0	51	2	2601
39	1	0	1	0	0	0	0	1	0	10	0	4	0	76	3	1521
49	0	0	0	0	0	1	0	0	0	6	1	1	0	48	2	2401
58	0	0	0	0	0	0	0	1	0	8	0	1	0	19	3	3364
72	1	0	0	0	0	0	0	1	0	9	0	7	0	51	3	5184
74	1	0	0	0	0	0	0	1	0	7	0	4	0	26	3	5476
79	0	0	0	0	0	0	1	0	0	1	0	6	0	51	3	6241
50	0	0	0	0	1	0	0	0	0	9	0	7	0	26	3	2500
53	1	0	0	0	1	0	0	0	0	5	0	1	0	75	3	2809
34	1	0	0	0	1	0	0	0	0	9	0	4	0	0	3	1156
52	1	0	0	0	0	0	0	1	0	10	0	3	0	77	3	2704
49	0	0	0	0	0	1	0	0	0	5	0	3	0	97	3	2401
47	1	0	0	0	0	0	0	1	0	13	0	7	0	4	3	2209
41	0	0	0	0	0	1	0	0	0	14	0	5	0	42	2	1681
53	0	0	0	0	0	0	0	1	0	14	0	7	0	11	2	2809
60	0	0	1	0	0	1	0	0	0	6	0	1	0	51	2	3600
67	0	0	0	0	0	0	0	1	0	1	0	7	0	50	3	4489
61	1	0	0	0	0	1	0	0	0	4	0	5	0	51	3	3721
22	0	0	0	0	0	0	1	0	0	14	0	4	0	50	0	484
43	1	0	0	0	0	1	0	0	0	14	0	5	0	91	3	1849
67	1	0	0	0	0	0	0	0	1	8	0	1	0	75	3	4489
70	0	0	0	0	0	1	0	0	0	4	0	5	0	47	0	4900
59	1	0	0	0	0	0	0	1	0	10	0	5	0	4	3	3481
77	0	0	0	0	1	0	0	0	0	4	0	1	0	27	3	5929
26	0	0	0	0	1	0	0	0	0	5	0	2	0	11	3	676
61	0	0	0	0	0	1	0	0	0	12	0	3	0	51	3	3721
71	0	0	0	0	0	1	0	0	0	7	0	5	0	4	3	5041
60	0	0	0	1	1	0	0	0	0	8	0	5	0	70	3	3600
40	1	0	0	0	0	0	0	0	1	14	0	2	0	76	3	1600
